Article Title,Article Link,Article Text,Article Summary,Article Image
DMK opposition to Sanatan Dharma hurt Tamils: Amit Shah,https://timesofindia.indiatimes.com/india/dmk-opposition-to-sanatan-dharma-hurt-tamils-amit-shah/articleshow/109280068.cms,"MADURAI/ALWAR: Union home minister Amit Shah told a rally in Tamil Nadu 's Kanyakumari Saturday that DMK 's opposition to Sanatan Dharma and Ram Temple in Ayodhya had hurt the sentiments of crores of Tamils. At another event in Rajasthan the same day, he reaffirmed BJP's commitment to continue reservations .Speaking during a road show for BJP Kanyakumari candidate Pon Radhakrishnan and Vilavancode assembly bypoll nominee V S Nandhini, Shah stressed that BJP respected everyone and aimed to take all along.Shah claimed rampant corruption by DMK and AIADMK had hindered the development of Tamil Nadu. Shah urged the people to abandon both parties and strengthen PM Modi's leadership by voting for BJP.According to Shah, PM Modi has made the country secure and prosperous and elevated the pride of Tamil Nadu, Tamil language and Tamil culture across the country and the world.In Rajasthan's Alwar, Shah dwelt on quotas and accused Congress of spreading misconceptions that BJP wants to abolish the benefits. ""PM Modi himself is the biggest supporter of reservation... Be it reservation for Dalits, tribals or backward classes, BJP supports it. We will neither end the reservation nor allow anyone to do it,"" Shah said.Campaigning for Union minister and BJP Alwar nominee Bhupender Yadav in Harsoli, the home minister labelled Congress ""anti-OBC"", accusing it of putting key reports related to reservation in cold storage.",Shah claimed rampant corruption by DMK and AIADMK had hindered the development of Tamil Nadu. He urged the people to abandon both parties and strengthen PM Modi's leadership by voting for BJP. Shah accused Congress of spreading misconceptions that BJP wants to abolish the benefits.,"https://static.toiimg.com/thumb/msid-109280101,imgsize-2521741,width-400,resizemode-4/109280101.jpg"
"CBI books Megha Engineering, officials of NMDC & MECON in Rs 315 crore corruption case",https://timesofindia.indiatimes.com/india/cbi-books-megha-engineering-2-mecon-officials-officials-in-rs-315-crore-corruption-case/articleshow/109271307.cms,"(With PTI inputs)

NEW DELHI: Central Bureau of Investigation ( CBI ) has registered a case against Megha Engineering and Infrastructure Ltd, two MECON, and eight NISP and NMDC officials over alleged corruption of Rs 315 crore.MECON officials have been booked for receiving an alleged bribe of around Rs 78 lakh in clearing bills of Rs 174 crore of Megha Engineering in connection with works related to Jagdalpur integrated steel plant, officials told news agency PTI on Saturday.According to the FIR, the CBI had registered a preliminary enquiry on August 10, 2023 about the alleged bribery in Rs 315 crore project related to works of intake well and pump house and cross-country pipeline at the integrated steel plant Jagdalpur which was awarded to the company.Based on the findings of the preliminary enquiry, a recommendation was made on March 18 to register a regular case into the alleged bribery which was filed on March 31.The CBI has named eight officials of NISP and NMDC Ltd -- retired executive director Prashant Dash, director (production) DK Mohanty, DGM PK Bhuyan, DM Naresh Babu, senior manager Subro Banerjee, retired CGM (finance) L Krishna Mohan, GM (finance) K Rajshekhar, manager (finance) Somnath Ghosh, who allegedly received Rs 73.85 lakh bribe.Two officials from MECON Ltd are - AGM (contracts) Sanjeev Sahay and DGM (contracts) K Illavarsu - who allegedly received payment of Rs 5.01 lakh against the payment of Rs 174.41 crore by NMDC Ltd to MEIL against 73 invoices from Subhash Chandra Sangras, general manager, MEIL and Megha Engineering and unknown others.Chandra and Megha Engineering have also been named as accused in the case.Hyderabad-based Megha Engineering & Infrastructures Ltd (MEIL) is one of the biggest electoral bond donors to BJP and BRS, and the second largest donor to Congress.The company also donated Rs 195 crore to BRS, Rs 85 crore to DMK, and Rs 37 crore to YSRCP. The TDP got about Rs 25 crore from the company, while the Congress got Rs 17 crore. The JD-S, Jana Sena Party and the JD-U got smaller sums ranging from Rs 5 crore to Rs 10 crore.","CBI has registered a case against Megha Engineering and Infrastructure Ltd, two MECON, and eight NISP and NMDC officials over alleged corruption of Rs 315 crore. Officials have been booked for receiving an alleged bribe of around Rs 78 lakh in clearing bills of Rs 174 crore.","https://static.toiimg.com/thumb/msid-109271458,imgsize-719394,width-400,resizemode-4/109271458.jpg"
"Akhilesh Yadav slams Chandrashekhar Azad, says he's working for BJP",https://timesofindia.indiatimes.com/city/meerut/akhilesh-yadav-slams-chandrashekhar-azad-says-hes-working-for-bjp/articleshow/109280151.cms,"BIJNOR: Samajwadi Party president and former CM Akhilesh Yadav on Saturday launched a scathing attack against Azad Samaj Party (ASP) president Chandrashekhar Azad and BJP , alleging their involvement in luring leaders from INDIA bloc .Addressing a rally in Nahtaur town in Nagina Lok Sabha constituency, he accused BJP of orchestrating the defection of leaders from the opposition alliance by offering inducements out of fear, emphasising that only INDIA bloc could challenge BJP's dominance.Akhilesh, without naming Azad, cautioned voters against those receiving security from BJP, insinuating their loyalty to the party. Notably, the Union ministry of home affairs provided 'Y-plus' category CRPF security to Azad in UP. Last year, Azad's convoy was attacked by armed men in Saharanpur district, leaving him injured.Azad is contesting his debut since he formed the party four years ago. He faces SP's Manoj Kumar, BSP's Surendra Pal Nainwal and BJP's Om Kumar in this seat. Azad has garnered significant support from Muslim and Dalit demographics, comprising over 38% and 24% of the voters, respectively.Akhilesh lambasted BJP for alleged extortion through electoral bonds, linking it to rising inflation and corporate profiteering. Hinting at Azad, he said, ""Voters should be careful of those provided security by BJP govt. They are working for BJP,"" he said, hinting at the perceived collusion between BJP-backed individuals and the party.Akhilesh queried the need to incarcerate opposition leaders if BJP's triumphs were as decisive as claimed. He highlighted ""soaring unemployment and widespread exam paper leaks"" as indicators of BJP's ""failures"".",Samajwadi Party president Akhilesh Yadav launches scathing attack against Azad Samaj Party (ASP) president Chandrashekhar Azad and BJP. He accuses BJP of orchestrating the defection of leaders from the opposition alliance by offering inducements.,"https://static.toiimg.com/thumb/msid-109280210,imgsize-1413585,width-400,height-225,resizemode-72/109280210.jpg"
Meghalaya poised to break previous voter turnout records in upcoming Lok Sabha polls: CEO BDR Tiwari,https://timesofindia.indiatimes.com/india/meghalaya-poised-to-break-previous-voter-turnout-records-in-upcoming-lok-sabha-polls-ceo-bdr-tiwari/articleshow/109287124.cms,"SHILLONG: The chief electoral officer of Meghalaya , BDR Tiwari on Saturday expressed confidence that the state will surpass all previous voter turnout percentages in the upcoming Lok Sabha election.Meghalaya is set to vote for its two Lok Sabha seats, Shillong and Tura, in the first phase of polling on April 19. The state has a total of 22.27 lakh voters, with female voters outnumbering males, totalling 11.27 lakh compared to 11 lakh male voters.The CEO of Meghalaya mentioned that the last Lok Sabha election in 2019 witnessed a 71.42 per cent voter turnout but this time around, they anticipate around ""80 per cent voting in Meghalaya"".Tiwari emphasized that this expectation stems from their extensive outreach across the state, encouraging people to come out and vote on April 19. They've conducted outreach programs involving youth and Village Durbar, and they've planned a tree plantation program to motivate voters. The first male and female voters at each polling station will participate in tree planting.In preparation for a free, fair, and peaceful election, Meghalaya has deployed 40 companies of Central Armed Paramilitary Forces and state police personnel at 29 critical and 477 vulnerable polling stations. The state has a total of 3,512 polling stations, with 140 bordering Bangladesh and 187 bordering Assam. As of April 11, seizures worth Rs 44 crore have been made, with 11,000 arms deposited after the Model Code of Conduct came into force.In Shillong (ST), the candidates include Vincent Pala from the Indian National Congress, Ampareen Lyngdoh from the National People's Party (NPP), Robertjune Kharjahrin from the United Democratic Party (UDP), and Ricky AJ Syngkon from the Voter's Party of India (VPP).In Tura (ST), candidates include Saleng A Sangma from the Indian National Congress, Agatha Sangma from the National People's Party (NPP), and Zenith Sangma from the All India Trinamool Congress (AITC).Key political parties and alliances in Meghalaya include the INDIA bloc represented by the Indian National Congress, the National Democratic Alliance (NDA), and the Regional Democratic Alliance. Meghalaya will witness a multi-cornered contest for its two Lok Sabha seats, with 10 candidates vying for victory. The BJP has chosen not to contest to keep the National Democratic Alliance (NDA) votes unified.","Meghalaya is set to vote for its two Lok Sabha seats, Shillong and Tura, in the first phase of polling on April 19. The state has a total of 22.27 lakh voters, with female voters outnumbering males, totalling 11. 27 lakh compared to 11 lakh male voters.","https://static.toiimg.com/thumb/msid-109287141,imgsize-807412,width-400,resizemode-4/109287141.jpg"
"PM Modi cut off from people, their issues: Priyanka Gandhi",https://timesofindia.indiatimes.com/india/pm-modi-cut-off-from-people-their-issues-priyanka-gandhi/articleshow/109287058.cms,"JAIPUR: Congress leader Priyanka Gandhi Vadra hit out at Prime Minister Narendra Modi on Sunday, claiming that he is completely cut off from people and their issues. The Congress leader also claimed that Modi enjoys so much power that those around him are scared to tell him the truth.""Your biggest problem is inflation . I believe that Modiji is not able to understand that.When there is too much power, people do not tell the truth. Officers and colleagues are scared of telling him about the reality and then the individual gets cut off from people,"" Gandhi told a public meeting in Rajasthan's Jalore.The rally was organised to garner support for Vaibhav Gehlot, the son of former Rajasthan chief minister Ashok Gehlot and the Congress candidate from Jalore in the upcoming Lok Sabha polls.""I really feel that Modi is now completely cut off from the people of the country,"" Gandhi said.She said the rising inflation and unemployment are the two biggest problems facing the country right now but there is no one to listen.""We also feel proud when events like the G20 Summit are held in India. But another reality is that poor people are suffering from the rising inflation and youngsters due to unemployment,"" the Congress general secretary said.She claimed that the ruling Bharatiya Janata Party ( BJP ) is not fighting against corruption. ""Its claims are hollow. It only wants to gag the opposition,"" Gandhi said.The Lok Sabha polls are scheduled to be held in seven phases starting April 19 and the counting of votes will be taken up on June 4.Jalore goes to polls on April 26.",Congress leader Priyanka Gandhi Vadra hit out at Prime Minister Narendra Modi. Gandhi claimed that Modi enjoys so much power that those around him are scared to tell him the truth. She said the rising inflation and unemployment are the two biggest problems facing the country right now.,"https://static.toiimg.com/thumb/msid-109287076,imgsize-532249,width-400,resizemode-4/109287076.jpg"
"'Transgender community, senior citizens to come under Ayushman Bharat scheme': PM Modi",https://timesofindia.indiatimes.com/india/transgender-community-senior-citizens-to-come-under-ayushman-bharat-scheme-pm-modi/articleshow/109286994.cms,"NEW DELHI: In a landmark move, Prime Minister Narendra Modi said on Sunday that the Bharatiya Janata Party has decided to bring the transgender community and senior citizens above 70 years of age whether poor, middle class or upper middle class, under the ambit of Ayushman Bharat scheme .Addressing the gathering of leaders at party headquarters in the national capital after the unveiling of the manifesto, ' Sankalp Patra ', PM Modi said, ""BJP has decided to bring transgender community also under the ambit of Ayushman Bharat scheme.Now BJP has resolved that every elderly person above the age of 70 years will be brought under the ambit of Ayushman Yojana.""""Every senior citizen above the age of 70 years, whether poor, middle class or upper middle class, will get free treatment up to Rs 5 lakh,"" he added.The Prime Minister said that the party's focus is on the dignity of life, quality of life and jobs through investment.""The entire country waits for the BJP's 'Sankalp Patra'. There is a big reason behind it as in the last 10 years, the BJP has implemented every point of its manifesto as a guarantee on the ground. This 'Sankalp Patra' empowers all four strong pillars of developed India- Youth, women, poor and farmers. Our focus is on the dignity of life, quality of lives and jobs through investment,"" PM Modi said.He further announced that the BJP has decided to increase the amount of theMUDRA Yojana loan from 10 lakh to 20 lakh.""In past years, MUDRA Yojana has turned crores of people into entrepreneurs. Looking at this success, BJP has taken one more 'sankalp' - under MUDRA Yojana loans up to Rs 10 Lakhs were provided. Now the BJP has decided to increase the limit to Rs 20 Lakhs. I am confident that this will be used as a new strength towards building the kind of ecosystem that is required for the era of Industry 4.0,"" he said.He also said that the existing free ration scheme will continue for the next five years.""Modi guarantees that the free ration scheme will continue for the next 5 years. We will ensure that the poor person's food plate is nutritious, satisfying, and affordable,"" the Prime Minister said.BJP's manifesto declaration coincides with Babasaheb Ambedkar JayantiReferring to this, the PM said, ""This is a very holy day. Several states in the country are celebrating the 'nav varsh'. Today, on the 6th day of Navaratri we pray to Maa Katyayani. She holds the lotus in both her hands. This coincidence is a huge blessing. Even better, it is Ambedkar Jayanti too.""The Lok Sabha polls in India are scheduled to take place from April 19, 2024, to June 1, 2024, to choose the 543 representatives for the 18th Lok Sabha. These elections will be conducted over seven phases, with the outcome being declared on June 4.Around 970 million individuals, out of a total population of 1.44 billion, are eligible to take part in the elections. The legislative assembly elections in Andhra Pradesh, Arunachal Pradesh, Odisha, and Sikkim will coincide with the general election. Additionally, there will be by-elections for 35 seats across 16 states.","Prime Minister Narendra Modi said that the party's focus is on the dignity of life, quality of life and jobs through investment. He also announced that the BJP has decided to increase the amount of theMUDRA Yojana loan from 10 lakh to 20 lakh.","https://static.toiimg.com/thumb/msid-109287021,imgsize-1141144,width-400,resizemode-4/109287021.jpg"
AAP's Atishi calls BJP manifesto 'Jumla Patra'; Tejashwi Yadav says nothing for Bihar,https://timesofindia.indiatimes.com/india/aaps-atishi-calls-bjp-manifesto-jumla-patra-tejashwi-yadav-says-nothing-for-bihar/articleshow/109286370.cms,"NEW DELHI: AAP leader and Delhi minister Atishi referred to the BJP's election manifesto - 'Sankalp Patra', as "" Jumla Patra "" and accused the BJP of not fulfilling its promises even after staying in power for 10 years.The BJP released its manifesto on Sunday at its headquarters in New Delhi in the presence of Prime Minister Narendra Modi, Home Minister Amit Shah and Defence Minister Rajnath Singh.""Today the BJP has given the 'Jumla Patra' to the entire country. Even after running the government for 10 years, they were not able to fulfil even one of their promises. They had promised the youth that 2 crore jobs would be given every year but today the country's unemployment figure is the highest in the history of this country,"" said Atishi.""The amount spent on Ayushman Bharat in the entire country is less than the health budget of Delhi. The health budget in Delhi is Rs 9000 crore, but only Rs 8000 crore has been spent on Ayushman Bharat in the entire country,"" she added.Meanwhile, reacting to the BJP's manifesto, RJD leader and former Bihar Deputy Chief Minister Tejashwi Yadav criticised the manifesto, saying it has no mention of youths, farmers, or employment and nothing for states like Bihar.""There is no mention of the youth in the manifesto. 80 per cent are farmers but there is no mention of them. There is no discussion on how many jobs will be given, there is no discussion on employment,"" he said.""There is nothing to take forward the poor states like Bihar. There was neither any mention of a special package nor of giving special state status to Bihar... There was no mention of how to eliminate poverty or how to reduce inflation. Everyone knows what BJP people have said and done in the last 10 years,"" he added.The Lok Sabha polls in India are scheduled to take place from April 19, 2024, to June 1, 2024, to choose the 543 representatives for the 18th Lok Sabha. These elections will be conducted over seven phases, with the outcome being declared on June 4.","AAP leader and Delhi minister Atishi referred to the BJP's election manifesto as 'Jumla Patra' She accused the BJP of not fulfilling its promises even after staying in power for 10 years. RJD leader Tejashwi Yadav criticised the manifesto, saying it has no mention of youths, farmers, or employment.","https://static.toiimg.com/thumb/msid-109286443,imgsize-839449,width-400,resizemode-4/109286443.jpg"
AAP MP Sanjay Singh meets Congress president Mallikarjun Kharge at his residence,https://timesofindia.indiatimes.com/india/aap-mp-sanjay-singh-meets-congress-president-mallikarjun-kharge-at-his-residence/articleshow/109285397.cms,"NEW DELHI: AAP MP Sanjay Singh on Sunday met Congress president Mallikarjun Kharge . The meeting extended beyond 20 minutes and the focal point of discussion was the crafting of a Common Minimum Programme (CMP) within the INDIA bloc .Speaking to the press after the meeting at Kharge’s residence in Delhi, Sanjay Singh delineated the key topics discussed.""He encourages us in the House. He is our LoP. After being released from jail, I had to meet him and take his blessings for the upcoming fight. Second, we also kept the proposal of issuing an INDIA Alliance's Common Minimum Programme (CMP), in order to tell about key issues we will put forward before people after the formation of the INDIA Alliance government,"" he said.""We are fully committed to supporting leaders within the INDIA bloc wherever necessary to ensure the effective implementation of our shared vision,"" he added.Commenting on the BJP manifesto, Singh said, “You have a 10-year report card. What did you accomplish in 10 years? A manifesto shouldn't just be about promises... How much can people trust the manifesto? Did people receive 20 crore jobs? Did farmers get MSP? Was there a decline in inflation?""Singh was discharged from Tihar Jail on April 2.The Supreme Court granted bail to the AAP leader in the money laundering case linked to the alleged excise policy scam, noting that ED has no objection with Singh being released on bail.",AAP MP Sanjay Singh met Congress president Mallikarjun Kharge on Sunday. The focal point of discussion was the crafting of a Common Minimum Programme (CMP) within the INDIA bloc. The Supreme Court granted bail to the AAP leader in the money laundering case linked to the alleged excise policy scam.,"https://static.toiimg.com/thumb/msid-109285386,imgsize-601853,width-400,resizemode-4/109285386.jpg"
"Lok Sabha polls: BJP manifesto focuses on UCC implementation, maintaining peace in Northeast",https://timesofindia.indiatimes.com/india/lok-sabha-polls-bjp-manifesto-focuses-on-ucc-implementation-maintaining-peace-in-northeast/articleshow/109283777.cms,"NEW DELHI: In its election manifesto - 'Sankalp Patra', the Bharatiya Janata Party (BJP) has vowed to implement the Union Civil Code (UCC), maintain peace in the Northeast, among other key poll promises.The party released its ""Sankalp Patra"" on Sunday at its headquarters in New Delhi in the presence of Prime Minister Narendra Modi, Home Minister Amit Shah and Defence Minister Rajnath Singh.The party said that women will not get equal rights until a common legal code is implemented.""Article 44 of the Constitution lists the Uniform Civil Code as one of the Directive Principles of State Policy. BJP believes that there cannot be gender equality till such time Bharat adopts a Uniform Civil Code, that protects the rights of all women, and the BJP reiterates its stand to draw a Uniform Civil Code, drawing upon the best traditions and harmonising them with modern times,"" the BJP said in its manifesto.UCC is contemplated as a common set of laws for citizens governing personal matters such as marriage, divorce, inheritance, and adoption, irrespective of religion, sex, gender or caste.Notably, Uttarakhand became the first state in India to implement UCC earlier this year.The party also said that it will continue its effective efforts to establish peace in the North-East and phase out the Armed Forces (Special Powers) Act.""We will continue our efforts to address the issues in the disturbed areas and remove AFSPA in a phased manner. We will further work towards the resolution of inter-state border disputes amongst Northeastern states through sustained efforts,"" the party said in its manifesto.Last year, violence rupted in one of the Northeast states- Manipur after indigenous communities held a rally to protest against demands by the main ethnic group in the state for tribal status.Notably, the AFSPA Act empowers the governor of the state or administrator of Union territory or the Centre to issue an official notification concerning disturbed areas, after which the central government has the authority to send in armed forces for civilian aid.The party further said that it will work to leverage the Northeast as a strategic gateway for Bharat's Act East Policy, ensuring connectivity, education, health, economic development and security.BJP also promised to build 'sarovars' to manage floods in the Northeast.""We will ensure flood management in the Northeast by conducting advanced satellite imagery to identify places where big reservoirs can be constructed to store excess waters according to topography, which will be used for irrigation, and organising water sports, among others,"" it added.The party has also promised to implement laws to prevent paper leaks and conduct transparent public exams.""We have already enacted a strict law to stop misconduct in recruitment exams across the country. We will strictly implement this law to ensure strict punishment for those playing with the future of our youth. We have set an example by conducting recruitment exams in a transparent manner and recruiting lakhs of youth for government jobs. We will continue to fill the government vacancies in a time-bound and transparent manner. We will also extend the central government capacity to states that request support in conducting recruitment examinations,"" the party said.The manifesto launched by BJP featured India's Olympics bid in 2036 and the implementation of National Education Policy 2020 among other promises.""Young citizens form an essential pillar of our commitment towards building a Viksit Bharat. Our vision is to build a Viksit Bharat where young citizens can fully realise their potential. We will develop an integrated education framework under the NEP, to ensure young citizens have the opportunity to earn while they learn. We guarantee high-quality education, world-class sports facilities, employment and entrepreneurial opportunities to all young citizens through the NEP and other programmes,"" the party added.The BJP had appointed a manifesto committee headed by Defence Minister Rajnath Singh that met twice to deliberate on its contents after the party had launched multiple exercises, including massive campaigns across the country to seek people's suggestions before the release of the 'Sankalp Patra'.The BJP received over 1.5 million suggestions for its manifesto, including more than 400,000 through the NaMo app and over 1.1 million through videos.The Lok Sabha polls in India are scheduled to take place from April 19, 2024, to June 1, 2024, to choose the 543 representatives for the 18th Lok Sabha. These elections will be conducted over seven phases, with the outcome being declared on June 4.",The Bharatiya Janata Party (BJP) has vowed to implement the Union Civil Code (UCC) The party also said that it will continue its effective efforts to establish peace in the North-East and phase out the Armed Forces (Special Powers) Act. UCC is contemplated as a common set of laws for citizens governing personal matters.,"https://static.toiimg.com/thumb/msid-109283793,imgsize-987416,width-400,resizemode-4/109283793.jpg"
"UCC, free ration, and bullet trains: Key poll promises made by BJP in 'Sankalp Patra'",https://timesofindia.indiatimes.com/india/url-lok-sabha-elections-2024-bjp-manifesto-key-poll-promises-made-sankalp-patra-by-pm-modi-jp-nadda-amit-shah/articleshow/109282478.cms,"Ayushman Bharat scheme

Other schemes

Vande Bharat and bullet trains

UCC

'BJP manifesto is gold standard'

NEW DELHI: Ahead of the upcoming Lok Sabha elections starting on April 19, the BJP has unveiled its eagerly anticipated manifesto titled 'Modi Ki Guarantee' Sankalp Patra . The manifesto outlines a vision for achieving 'Viksit Bharat' (developed country status) by 2047, along with commitments to introduce 'one nation, one election' and a unified electoral roll system.The document also includes various initiatives aimed at empowering youth, women, farmers, and the underprivileged.During the manifesto launch event at the BJP headquarters in the capital, Prime Minister Narendra Modi said that the aspirations of India's 1.4 billion people are his priority. He pledged to kickstart the implementation of the manifesto immediately after the election results are announced on June 4, with a focus on enhancing the social, physical, and digital infrastructure of the nation.“The entire country waits for the BJP’s ‘Sankalp Patra’. There is a big reason behind it as in the last 10 years, the BJP has implemented every point of its manifesto as a guarantee on the ground. This ‘Sankalp Patra’ empowers all the four strong pillars of developed India- Youth, women, poor and farmers”.In terms of healthcare, Modi announced the extension of the Ayushman Bharat scheme to cover transgenders and senior citizens above 70 years. The manifesto also includes initiatives to provide piped gas to every household, construct three crore houses, and eliminate electricity bills. Furthermore, the BJP aims to uplift three crore women to become 'Lakhpati Didis' and enhance the overall quality of life in the country.“Manifesto focuses on quantity of opportunity and also quality of opportunities”, PM Modi said.PM Modi said India will become a global hub for various sectors including green energy, pharma, electronics, automobile, and innovation. The BJP's previous terms in office saw the fulfillment of key promises such as the construction of the Ram temple in Ayodhya and the revocation of Article 370 in Jammu and Kashmir.The BJP's manifesto also includes initiatives like the PM Suraj Portal for accessible credit facilities, establishment of an Anusandhan Fund to promote scientific research, and an increase in the Mudra scheme's loan cap. BJP has also promised free ration for the next five years. It will also encourage small traders and MSMEs to adopt ONDC and expand their business using technology.The party received over 1.5 million suggestions for the manifesto, reflecting the diverse inputs from various sources.The BJP manifesto include plans to introduce bullet train projects in different regions of the country, with ongoing projects such as the Mumbai-Ahmedabad route. Additionally, India aims to bid for hosting the Olympics in 2036 and expand the Vande Bharat train network nationwide, offering various models like Vande Bharat Sleeper, Chaircar, and Metro trains.“Today the work of the Ahmedabad-Mumbai bullet train is going on in full swing and is almost reaching completion. In the same way, one bullet train will run in North India, one bullet train in South India and one bullet train in Eastern India. Survey work for this will also be started soon,” PM Modi said.The BJP also proposes the implementation of a Uniform Civil Code (UCC), which would provide a common set of laws governing personal matters for all citizens regardless of religion, gender, or caste. This move would involve repealing existing laws like the Hindu Marriage Act and the Christian Marriage Act to establish a uniform legal framework.Defence minister Rajnath Singh, who chaired the Manifesto Committee, highlighted the party's track record of fulfilling past promises and the extensive feedback received from different channels. “I don’t hesitate to say that the BJP manifesto is the gold standard for the political parties in not only India but across the world”, Rajnath Singh said.","The BJP has unveiled its eagerly anticipated manifesto titled 'Modi Ki Guarantee' Sankalp Patra. The manifesto outlines a vision for achieving 'Viksit Bharat' (developed country status) by 2047. The document also includes various initiatives aimed at empowering youth, women, farmers, and the underprivileged.","https://static.toiimg.com/thumb/msid-109286376,imgsize-1733635,width-400,resizemode-4/109286376.jpg"
'Manifesto reflects what founding fathers of BJP envisioned...': JP Nadda,https://timesofindia.indiatimes.com/india/manifesto-reflects-what-founding-fathers-of-bjp-envisioned-jp-nadda/articleshow/109282449.cms,"NEW DELHI: As the BJP released its manifesto for the 2024 Lok Sabha polls , party national president JP Nadda addressed the gathering of leaders at party headquarters in the national capital on Sunday and said the party's manifesto for the general election reflects what the founding fathers of the BJP had envisioned for the country.""Our manifesto reflects what the founding fathers of the BJP had envisioned for the country.PM Modi has simplified the vision for the common man to understand and called it 'Sabka Saath, Sabka Vikas, Sabka Vishwas',"" Nadda said.""Today, as we launch the Sankalp Patra, we will learn and discuss how we will serve the country for the next five years under the leadership of PM Narendra Modi,"" he added.Lashing out at the Congress party over ""politics for vote bank"", Nadda accused the Congress lawyers of stopping the judicial process for Ram Mandir in Ayodhya.""You gave us a clear mandate and clear results came. You gave a clear mandate and Article 370 was abrogated. We also saw those days when Congress lawyers used to stand up and try to stop the judicial process and say that it would benefit the Bharatiya Janata Party. They were not concerned about the country, Ram Lalla. They did vote bank politics and kept creating obstacles but under the leadership of Prime Minister Modi, a grand Ram temple was built,"" he said.Highlighting the work done by the ruling government, the BJP president said, ""Four crore houses have been built under the PM Awas Yojana and this work is being continued further. Today, out of 50 crore Jan Dhan accounts, 55.5 per cent of Jan Dhan accounts are opened in the name of women.""""Today, more than 10 crore gas cylinders have been distributed in the country under the Ujjwala scheme. More than 11 crore Izzat Ghars have been built across the country. Work has been done to connect 60, 000 new villages with pucca roads and all-weather roads have been built,"" he added.Nadda said that under the leadership of PM Modi, 25 crore people in India's population have risen above the poverty line.""We had never imagined that villages would be empowered, or optical fibre would reach villages too. But today I am happy that under your leadership, 1.2 lakh panchayats have been connected with optical fibre and they have also been connected with internet facilities. 25 crore people of India's population have now risen above the poverty line. According to the International Monetary Fund, extreme poverty in India has now reduced to less than 1 per cent,"" he said.He further paid tribute to Bharat Ratna Dr BR Ambedka on his birth anniversary.""Today is the birth anniversary of Bharat Ratna Dr BR Ambedkar, we pay tribute to him. We all know that he fought for social justice. Following his path, the BJP always fought for social justice,"" Nadda said.The Lok Sabha polls in India are scheduled to take place from April 19, 2024, to June 1, 2024, to choose the 543 representatives for the 18th Lok Sabha. These elections will be conducted over seven phases, with the outcome being declared on June 4.Around 970 million individuals, out of a total population of 1.44 billion, are eligible to take part in the elections. The legislative assembly elections in Andhra Pradesh, Arunachal Pradesh, Odisha, and Sikkim will coincide with the general election. Additionally, there will be by-elections for 35 seats across 16 states.","BJP national president JP Nadda addressed the gathering of leaders at party headquarters in the national capital on Sunday. He said the party's manifesto for the general election reflects what the founding fathers of the BJP had envisioned for the country. Lok Sabha polls in India are scheduled to take place from April 19, 2024, to June 1, 2024.","https://static.toiimg.com/thumb/msid-109282474,imgsize-368982,width-400,resizemode-4/109282474.jpg"
