Article Title,Article Link,Article Text,Article Summary,Article Image
The story of Siachen: How India set up a base at the roof of the world,https://timesofindia.indiatimes.com/india/the-story-of-siachen-how-india-set-up-a-base-at-the-roof-of-the-world/articleshow/109280465.cms,"NEW DELHI: The going was extremely tough on the forbidding glacial heights in the initial years. Indian troops had to `survive first and then fight’. But the progressive upgrade of infrastructure, connectivity and medical facilities as well as induction of specialized equipment, heavy-lift helicopters , logistic drones and all-terrain vehicles have all steadily bolstered India’s operational control on the Siachen Glacier-Saltoro Ridge region.It was on April 13, 1984, that Indian troops occupied almost all the dominating heights from 15,000 to 22,000-feet in the world’s highest and coldest battlefield under `Operation Meghdhoot’ against daunting odds. It pre-empted just by a day or two a similar military operation by Pakistan codenamed `Operation Ababeel’ after a sustained “cartographic aggression” campaign in the unchartered region.“The Indian Army 's control over the Siachen Glacier for the last 40 years has not only been a story of unparalleled valour and determination but also an incredible journey of technological advancements and logistical improvements. One of the world’s most formidable terrains has been transformed into a symbol of indomitable spirit and innovation,” a senior officer said on Saturday.An IAF officer, in turn, said, “Helicopters are the lifeline and the sole link of our troops on the 78-km long glacier with the outside world. Flying in such ruthless terrain and climatic conditions, records of human endurance, flying and technical proficiency are set nearly every day.”The presence of Indian troops on the craggy Saltoro Ridge actually serves as a wedge between China and Pakistan to prevent them from “militarily linking up” to control the Karakoram Pass and threaten Ladakh.The icy barren land, however, has exacted a heavy toll. India has lost over 1,150 soldiers, including almost 40 officers, in the region since April 1984. Over 75% of these casualties have been caused by the severe terrain and climatic conditions, with temperatures even dipping to minus 50 degree Celsius, rather than firing duels and trench warfare with enemy soldiers.The Army, of course, has stopped haemorrhaging with better infrastructure, logistics and habitats in place in recent years, apart from the long-standing ceasefire with Pakistan along the 110-km Actual Ground Position Line (AGPL).The Army said “significant strides” have been taken to improve the living conditions and operational capabilities of its troops in the region, while the focus has also been on sustainability and environmental conservation.Development of an extensive network of tracks, including to forward posts in the Northern and Central Glaciers, and introduction of all-terrain vehicles have also vastly improved mobility across the glacial heights.“Innovations like the DRDO-developed ATV bridges have enabled troops to overcome natural obstacles, while high-quality Dyneema ropes in aerial cableways ensure seamless supply lines to even the most remote outposts,” an officer said.Induction of heavy-lift helicopters and logistic drones, in turn, has majorly improved supplies to posts cut-off in winters. “Special clothing, mountaineering equipment and fresh rations (instead of tinned food) are now readily available. Gadgets such as pocket weather trackers with soldiers provide timely updates on weather and warn them about possible avalanches,” he said.Mobile and data connectivity, with introduction of VSAT technology, has also made a world of difference. “This leap in technology has enhanced real-time situational awareness, telemedicine capabilities, and the well-being of our soldiers by keeping them connected with their families,” he said.State-of-the-art medical infrastructure at Siachen, including telemedicine nodes established by ISRO, provides critical medical support to not only troops but also residents and tourists in the Nubra Valley. Facilities in Partapur and Siachen base camp have some of the best medical and surgical specialists, HAPO (high-altitude pulmonary oedema) chambers, oxygen-generation plants and life-support systems. “All endeavours are made to save every life in this challenging terrain,” the officer said.","Indian troops occupied almost all the dominating heights from 15,000 to 22,000-feet in the world’s highest and coldest battlefield. India has lost over 1,150 soldiers, including almost 40 officers, in the region since April 1984. The presence of Indian troops on the craggy Saltoro Ridge actually serves as a wedge between China and Pakistan.","https://static.toiimg.com/thumb/msid-109280485,imgsize-41358,width-400,resizemode-4/109280485.jpg"
"Vodafone Idea FPO: Price band, dates for Rs 18,000 crore FPO announced; check details",https://timesofindia.indiatimes.com/business/india-business/vodafone-idea-fpo-price-band-dates-for-rs-18000-crore-fpo-announced-check-details/articleshow/109235667.cms,"Vodafone Idea FPO : Debt-ridden telecom company Vodafone Idea has announced its plans to offer shares worth Rs 18,000 crore in a further public offering (FPO) from April 18-22, with each share priced between Rs 10-11.This decision comes after a board meeting held by the company earlier today. The price of Rs 11 per share represents a 26% discount from the recently approved preferential issue price to the promoter entity at Rs 14.87 and a 15% discount from the last closing price of Rs.12.95, states an ET report.The floor price for the FPO is set at Rs 10 per share, with a cap price of Rs 11. Interested investors need to apply for a minimum bid lot of 1,298 shares and its multiples thereafter.Bids for anchor investors are scheduled to open on April 16, with a meeting of the Capital Raising Committee planned for the same day to allocate equity shares to successful anchor investors. “A meeting of the Capital Raising Committee is scheduled to be held on 16 April 2024 for the purposes of allocation of Equity Shares to the successful Anchor Investors pursuant to the Offer and for determination of the Anchor Investor Allocation Price,” Vodafone Idea said in a filing.In response to the announcement, Vodafone shares experienced a 3% decline, reaching a low of Rs 12.51.Over the past year, the stock has more than doubled in value. The company recently approved a preferential share issue to raise Rs 2,075 crore from an Aditya Birla Group (ABG) entity, setting the stage for a broader funding program crucial to its financial recovery.In the March quarter, Vi is expected to report a loss of 4.5 million subscribers, with a forecasted addition of 1 million 4G subscribers. Revenue is likely to marginally decline by 0.8% quarter-on-quarter, with a projected increase in ARPU by 1.1% to Rs 147.Emkay analysts predict a flattish margin growth, with a slight increase to 40.9% due to lower marketing expenses.","Vodafone Idea has announced its plans to offer shares worth Rs 18,000 crore in a further public offering (FPO) from April 18-22. The floor price for the FPO is set at Rs 10 per share, with a cap price of Rs 11.","https://static.toiimg.com/thumb/msid-109235949,imgsize-68770,width-400,resizemode-4/109235949.jpg"
"Horoscope Today, April 13, 2024: Read your daily astrological predictions",https://timesofindia.indiatimes.com/astrology/horoscope/horoscope-today-april-13-2024-read-your-daily-astrological-predictions/articleshow/109247271.cms,"Aries

Taurus

Gemini

Cancer

Leo

Virgo

Libra

Scorpio

Sagittarius

Capricorn

Aquarius

Pisces

Read today's horoscope, April 13, 2024. Today we'll be taking a closer look at what the stars have in store for each of the 12 zodiac signs . Our astrologer has analyzed the movements of the planets and the alignment of the stars to bring you the most accurate and up-to-date horoscope predictions for the day ahead. Whether you're looking for guidance on love, career, or simply a heads up on what to expect, this has got you covered.Let's dive in to see what the cosmos have in store for you today.Today you may feel dull, you may also have some health issues, which may likely to affect your day today work. You find yourself under mysterious fear, which may make you sensitive and emotional. You are advised to avoid rush driving and adventure tours. You are also attracted by occult. You are advised to visit some religious place, chanting mantra or prayer will also give you some relief.Today, you may enjoy with your family. You may spend some romantic moments with the spouse, which may boost understanding with your spouse. You may likely to spend money in buying some artefacts or household stuff to renovate your house. You may enjoy parties and events. You are advised to read document carefully before making any investments in fixed assets.Today you may feel happy and energetic, you may explore and analyze yourself, which may give you confidence and you mat likely to be able to face any type of challenges, which may make you fearless and courageous. You are advised to keep patience in taking some financial decisions in business. Love birds may enjoy their happy moments.Today is a good day for you, your enthusiasm may be on peak, you need to regulate enthusiasm. Self analysis may help you to get confidence, which may increase your prestige in the society. You will resolve many problems with the help of communication skills. Investor are advised to avoid speculation before making investments. You may also plan for higher studies for a good career.Today . you may not able to enjoy your work life as well as family life. You are advised to avoid arrogance and ego with your spouse otherwise it may affect your emotional bonding. Problems in partnerships may likely to be resolved. Singles are advised to avoid to hurry before making decisions related to marriage. With the help of patience, you may come out from the messy situation.Today you may be able to implement business plans successful with support of your subordinates. You may be involve in some social or family get together, which may boost your network. You may likely to go for short business related travels, which may give you benefits in near future.Today is a good day, your financial health is likely to be good. You may get benefits from your past investments. You may be control over your spending on worthless stuffs, which may boost your savings. Love birds are advised to be polite in the conversation with the partner, otherwise there may be some conflicts between them.Today, you may be busy in issues related to siblings and relatives. You may plan to start some new venture with the help of your siblings and network. You may likely to get an order, which may increase your family business. Your network may help you to complete your task successfully. There may be some smart gains after a little efforts.Today is not a good day for you. you may be a victim of negative thoughts. You may be Impatient. Your arrogance may push you back from taking tuff decisions. Your life seems to be stop somewhere. You may be in need of blessing of your elders, which may likely to help you to come back from the messy situations. You should avoid to make investments in dead assets. Love birds shall avoid to discuss on worthless topics.Today in the starting of the day, you may not be focused towards your work, but with the help of elder’s blessing, you may be able to control over this messy situation. You may easily find the Resources, which might be important for completion of the project. Your sources of income are likely to be increased, your loses may be converted into profits, which may boost your financial health.Today, you will expect some big order from some new client, which will increase your liquidity in the business. You are likely to meet some influential person, who may help you to grow your business. Your bonding with the boss may become strong, you may expect some promotions because of hard work. Your prestige may be increased now.Today you are blessed by your elders which may give patience in your thought process. You are likely to be happy and calm. You may plan to visit to some spiritual place for seeking peace of mind. You may also donate some amount to spiritual place for development. There may be some chances for an overseas travel.","Read today's horoscope, April 13, 2024. Take a closer look at what the stars have in store for each of the 12 zodiac signs. Our astrologer has analyzed the movements of the planets and the alignment of the stars to bring you the most accurate and up-to-date horoscope predictions.","https://static.toiimg.com/thumb/msid-109247430,imgsize-84272,width-400,resizemode-4/109247430.jpg"
Iranian airports shut until Monday morning amid rising tensions,https://timesofindia.indiatimes.com/world/middle-east/iranian-airports-shut-until-monday-morning-amid-rising-tensions/articleshow/109287510.cms,"NEW DELHI: Multiple Iranian airports , including Iranian capital Tehran's Imam Khomeini international airport, have suspended flights until Monday morning , Iranian state media reported.""All flights from Tehran's Imam Khomeini International Airport have been cancelled until 6am (0230 GMT) following an announcement by Iran's civil aviation organisation,"" the airport's executive told the Iranian Student News Agency.According to Iran's airports and air navigation company, domestic flights from various airports across the country, such as Tehran's Mehrabad Airport and those in Shiraz, Isfahan, Bushehr, Kerman, Ilam, and Sanandaj, have also been cancelled until Monday morning due to the closure of Iran's western airspace to flights.In response to Israel's bombing of its consulate in Syria on April 1, Iran launched a barrage of drones and missiles at Israel throughout Saturday night and into Sunday. This escalation in tensions has raised concerns about a potential Israeli counterattack against Tehran.The ongoing situation has also impacted major airlines throughout the Middle East, with some announcing flight cancellations and others having to alter their routes to avoid the affected airspace.","Multiple Iranian airports, including Iranian capital Tehran's Imam Khomeini international airport, have suspended flights until Monday morning. Domestic flights from various airports across the country, such as Tehran's Mehrabad Airport and those in Shiraz, Isfahan, Bushehr, Ilam, and Sanandaj, have also been cancelled.","https://static.toiimg.com/thumb/msid-109287563,imgsize-770757,width-400,resizemode-4/109287563.jpg"
Egypt denies closure of its airspace and confirms continuation of air navigation,https://timesofindia.indiatimes.com/world/middle-east/egypt-denies-closure-of-its-airspace-and-confirms-continuation-of-air-navigation/articleshow/109287187.cms,"ABU DHABI: The Egyptian government categorically denied the rumours circulated by some media outlets and social media platforms about the emergency closure of Egyptian airspace on Sunday.The Media Centre of the Egyptian Cabinet clarified in a statement issued today that air navigation in all Egyptian airports is operating normally without any interruption .The centre confirmed the continuation of all flights at Egyptian airports according to the usual schedules, except for some flights heading to countries that have closed their airspace due to regional events.Regarding EgyptAir flights , the company announced the suspension of its flights to and from airports in Jordan, Iraq, and Lebanon only, due to the closure of airspace in these countries.","The Media Centre of the Egyptian Cabinet clarified that air navigation in all Egyptian airports is operating normally without any interruption. The centre confirmed the continuation of all flights at Egyptian airports according to the usual schedules, except for some flights heading to countries that have closed their airspace due to regional events.","https://static.toiimg.com/thumb/msid-109287224,imgsize-512889,width-400,resizemode-4/109287224.jpg"
'No need for cell towers': China has revolutionised smartphone communications,https://timesofindia.indiatimes.com/world/china/no-need-for-cell-towers-china-has-revolutionised-smartphone-communications/articleshow/109246416.cms,"NEW DELHI: In a landmark achievement for satellite communications , Chinese scientists have developed the world's first satellite capable of enabling smartphone calls directly, without the need for ground-based infrastructure. Named ""Tiantong,"" which translates to ""connecting with heaven,"" the initiative draws inspiration from the biblical story of the Tower of Babel, aiming to bridge communication gaps rather than create them.The Tiantong-1 satellite series, which began with its first launch on August 6, 2016, now includes three satellites in a geosynchronous orbit at 36,000km, covering the entire Asia-Pacific region.This breakthrough came to fruition when Huawei Technologies released the world’s first smartphone supporting satellite calls in September of the previous year, leading the way for other manufacturers like Xiaomi, Honor, and Oppo to follow suit, a South China Morning Post report said.These technological advancements have proven invaluable, particularly in emergency situations where traditional communication networks are compromised. For instance, during the 6.2-magnitude earthquake in Gansu province on December 18, affected individuals could maintain contact with the outside world thanks to the satellite call function available on their smartphones.“Direct satellite connectivity for mobile phones has become a new development trend, and satellite communication will gradually become popular among the general public,” noted a team led by Cui Wanzhao from the China Academy of Space Technology. Their work, detailed in the Aerospace Science and Technology journal, highlights the overcoming of significant technical challenges related to passive intermodulation (PIM), which can degrade the quality of satellite calls.By addressing the PIM issue, the team has enabled exceptionally sensitive reception capabilities in the Tiantong satellites, allowing them to pick up signals from standard smartphones without the need for external antennas. This capability is critical, especially given the satellites' exposure to extreme temperature variations and their operation across multiple frequency bands.The idea for such a satellite came about after 2008, when Sichuan, a province in southwestern China, was struck by a devastating magnitude-8 earthquake, resulting in the tragic loss of over 80,000 lives.What made the situation far worse back then was the communication breakdowns in affected areas, which in turn severely hindered rescue operations, thus compounding the crisis.In response to this disaster, the Chinese government started the Tiantong Project, a satellite communication system. The purpose of the satellite is to provide universal access to communication services irrespective of socio-economic status.China's advancements in this field are securing its position as a leader in satellite communication technology globally, heralding a new era where geographic isolation no longer equates to communication isolation.","Chinese scientists have developed the world's first satellite capable of enabling smartphone calls directly. Named ""Tiantong,"" which translates to ""connecting with heaven,"" the initiative draws inspiration from the biblical story of the Tower of Babel. The Tiantong-1 satellite series now includes three satellites in a geosynchronous orbit at 36,000km, covering the Asia-Pacific region.","https://static.toiimg.com/thumb/msid-109246386,imgsize-652596,width-400,resizemode-4/109246386.jpg"
'Former US ambassador admits to being secret agent for decades',https://timesofindia.indiatimes.com/world/us/former-us-ambassador-admits-to-being-secret-agent-for-decades/articleshow/109274874.cms,"NEW DELHI: A former US ambassador to Bolivia and National Security Council official, Victor Manuel Rocha, has pleaded guilty and been sentenced for secretly acting as an agent for Cuba over several decades, a breach of trust that marks one of the most significant infiltrations of the US government by a foreign power.Rocha, aged 73 from Miami, pleaded guilty to charges of conspiring to act as an agent of a foreign government without notifying the US Attorney General, and conspiring to defraud the United States.He has been sentenced to the statutory maximum of 15 years in prison, a $500,000 fine, and three years of supervised release.According to the Department of Justice , Rocha's illicit activities spanned over four decades during which he engaged in clandestine intelligence-gathering missions for communist Cuba while occupying various trusted positions within the US government.Assistant Attorney General Matthew G. Olsen stated, ""Today’s plea and sentencing brings to an end more than four decades of betrayal and deceit by the defendant. Rocha admitted to acting as an agent of the Cuban government at the same time he held numerous positions of trust in the US government, a staggering betrayal of the American people and an acknowledgment that every oath he took to the United States was a lie.""Under the terms of the plea agreement, Rocha is required to cooperate fully with the US government, which includes assisting with any damage assessments related to his espionage activities . He must also forfeit all retirement benefits owed by the US based on his former employment, and any profits from publications related to his criminal conduct or US government service.This case underscores the ongoing challenges and complexities of national security, particularly in relation to foreign espionage within government ranks. The lengthy sentence reflects the severity of Rocha's actions and serves as a stark reminder of the consequences of betraying national trust.","Victor Manuel Rocha, a former US ambassador to Bolivia and National Security Council official, has pleaded guilty and been sentenced for secretly acting as an agent for Cuba over several decades. He has been sentenced to the statutory maximum of 15 years in prison, a $500,000 fine, and three years of supervised release.","https://static.toiimg.com/thumb/msid-109274873,imgsize-721387,width-400,resizemode-4/109274873.jpg"
Trump’s Hitler fascination is an ominous echo of the 1930s,https://timesofindia.indiatimes.com/world/us/trumps-hitler-fascination-is-an-ominous-echo-of-the-1930s/articleshow/109285025.cms,"Democracy faces global challenges as strong leaders gain popularity, reminiscent of a dark era when fascism prevailed. Authoritarian figures like Xi, Putin, Orban, Modi, and Trump evoke echoes of past despots. Trust in elected leaders is declining, echoing historical parallels to the 1930s. The allure of strongman rule persists despite its dangers.","Authoritarian figures like Xi, Putin, Orban, Modi, and Trump evoke echoes of past despots. Trust in elected leaders is declining, echoing historical parallels to the 1930s. The allure of strongman rule persists despite its dangers.","https://static.toiimg.com/thumb/msid-109285101,imgsize-785954,width-400,resizemode-4/109285101.jpg"
"Chicago mass shooting kills 7-year-old girl and wounds 7 people including small children, police say",https://timesofindia.indiatimes.com/world/us/chicago-mass-shooting-at-least-7-shot-in-weekend-gun-violence-in-us/articleshow/109283832.cms,"NEW DELHI: In a tragic incident on Sunday, eight people were shot, including a young girl who lost her life, in what Chicago police suspect to be gang-related violence in city's South Side.The 7-year-old victim, whose identity has not been disclosed, was fatally shot in the head. Additionally, a 1-year-old boy and a 7-year-old boy sustained multiple gunshot wounds and are currently in critical condition, according to deputy chief Don Jerome of the Chicago Police Department in US.The remaining victims, aged between 19 and 40, were also injured in the gunfire.The shooting occurred around 9 pm (local times) on a block of 52nd Street near Damen Avenue, where the victims had gathered for a family event. Upon receiving reports of gunfire, police officials swiftly responded, administering life-saving measures such as tourniquets and chest seals before transporting the wounded people to nearby hospitals, courtesy of the Chicago Fire Department.Deputy chief Jerome, addressing the media at the scene, revealed that witness testimonies suggested the presence of two assailants on foot. While investigations are still underway, law enforcement is treating the incident as likely gang-related.""This was not a random act of violence. It was likely gang-related,"" said Jerome during the news briefing. ""Regardless of the motivation for this incident, three innocent children were struck tonight and one of them tragically succumbed to her wounds. The offenders' actions, make no mistake, are horrific and unacceptable in our city.""(With inputs from agencies)","Eight people were shot, including a young girl who lost her life. Chicago police suspect to be gang-related violence in city's South Side. The shooting occurred around 9 pm (local times) on a block of 52nd Street near Damen Avenue.","https://static.toiimg.com/thumb/msid-109284837,imgsize-4890852,width-400,resizemode-4/109284837.jpg"
Small earthquake shakes Southern California desert during Coachella music festival,https://timesofindia.indiatimes.com/world/us/small-earthquake-shakes-southern-california-desert-during-coachella-music-festival/articleshow/109276947.cms,"RIVERSIDE: A small earthquake shook the Southern California desert Saturday near Coachella, where the famous music festival is being held this weekend. No damage or injuries were reported. The quake, with a preliminary magnitude of 3.8, hit at 9:08 a.m. about 8 miles (13 kilometers) northeast of Borrego Springs in Riverside County, according to the US Geological Survey.The epicentre was about 20 miles (32 kilometers) southeast of Coachella. It struck at a depth of about 7 miles (11 kilometers), the USGS said.A dispatcher with the Riverside County Sheriff's Department said there were no calls reporting any problems from the quake.","The quake, with a preliminary magnitude of 3.8, hit at 9:08 a.m. about 8 miles (13 kilometers) northeast of Borrego Springs. The epicentre was about 20 miles (32 kilometers) southeast of Coachella.","https://static.toiimg.com/thumb/msid-109276974,imgsize-40462,width-400,resizemode-4/109276974.jpg"
"Oldest living conjoined twins, Lori and George Schappell, die at 62",https://timesofindia.indiatimes.com/world/us/oldest-living-conjoined-twins-lori-and-george-schappell-die-at-62/articleshow/109276324.cms,"READING: Conjoined twins Lori and George Schappell , who pursued separate careers , interests and relationships during lives that defied medical expectations , died this month in Pennsylvania, according to funeral home officials. They were 62.The twins, listed by Guinness World Records as the oldest living conjoined twins, died April 7 at the Hospital of the University of Pennsylvania, according to obituaries posted by Leibensperger Funeral Homes of Hamburg.The cause of death was not detailed.""When we were born, the doctors didn't think we'd make 30, but we proved them wrong,"" Lori said in an interview when they turned 50, The Philadelphia Inquirer reported. George came out as transgender in 2007.The twins, born Sept. 18, 1961, in West Reading, Pennsylvania, had distinct brains but were joined at the skull. George, who had spina bifida and was 4 inches shorter, was wheeled around by Lori on an adaptive wheeled stool. Despite each having to go where the other went, it was ""very important"" to both ""to live as independently as possible,"" the obituary said.Both graduated from a public high school and took college classes. George went along for six years as Lori worked in a hospital laundry. Lori - ""a trophy-winning bowler,"" according to the obituary notice - gave up the job in 1996 so her sibling could launch a country music career.""Since the age of 24, they have maintained their own residence and have traveled extensively,"" the obituary notice said. Over the years, they appeared in many documentaries and talk shows, as well as in an episode of the FX medical drama ""Nip/Tuck.""The Philadelphia Inquirer reported that Lori was once engaged to be married but that her fiance died in an automobile accident.""When I went on dates,"" Lori said, ""George would bring along books to read.""The twins said in a 1997 documentary that they had different bathing schedules and showered one at a time. George spoke of giving someone you love and respect ""the privacy and compromise in situations that you would want them to give you."" Lori said compromise meant ""you don't get everything you want right when you want it.""Conjoined twins occur once in every 50,000 to 60,000 births when identical twins from a single embryo fail to separate. About 70% are female, and most are stillborn. Only a small percentage are joined at the head, with nearly three-quarters joined at the chest and others at the abdomen or pelvis.Separation was deemed risky for the Schappell twins, but Lori Schappell told The Associated Press in a 2002 interview at the twins' apartment in a high-rise seniors complex that she didn't think such an operation was necessary in any case.""You don't mess with what God made, even if it means you enjoy both children for a shorter time,"" she said. In the 1997 documentary, George also strongly ruled out the idea of separation, saying, ""Why fix what is not broken?""It isn't immediately clear who will now take the title of oldest living conjoined twins. The oldest ever documented were Ronnie and Donnie Galyon, who died in 2020 at age 68. Eng and Chang Bunker, the 19th century ""Siamese Twins"" who gained fame as a circus act, lived to be 63.The Schappell twins' survivors include their father and six siblings. Private services are planned, the funeral home said.","Lori and George Schappell were listed by Guinness World Records as the oldest living conjoined twins. The twins, born Sept. 18, 1961, in West Reading, Pennsylvania, had distinct brains but were joined at the skull. George came out as transgender in 2007.","https://static.toiimg.com/thumb/msid-109276338,imgsize-727018,width-400,resizemode-4/109276338.jpg"
"Should marijuana be legal for medical, recreational use? What Americans say",https://timesofindia.indiatimes.com/world/us/should-marijuana-be-legal-for-medical-recreational-use-what-americans-say/articleshow/109274816.cms,"Here's an overview of the key findings:

Key findings:

Demographic differences in legalization views:

Perceived impacts of legalization:

As the US continues to see a shift in the legal landscape for marijuana, with many states legalizing it for medical or recreational use, Pew Research Center has released new findings on Americans' attitudes and experiences with marijuana.High support for legalization : About 90% of Americans believe marijuana should be legal in some form, either for medical only (32%) or both medical and recreational uses (57%).Only 11% believe it should not be legal at all. This sentiment has remained relatively stable over the past five years.Age: Support is lowest among those 75 and older, with only 31% backing legalization for both medical and recreational use. This contrasts with 71% of those under 30.Political Affiliation: 42% of Republicans support full legalization, versus 72% of Democrats. More conservative individuals within both groups are less likely to support.Race and Ethnicity: Hispanic and Asian Americans show lower support (45% each) compared to Black (65%) and White (59%) adults.Growing General Support: Support for legalization has surged over two decades. In 2023, 70% supported legalization, up from around 30% in 2000.Usage Trends : 50.3% of US adults have used marijuana at least once, though only 23% used it in the past year and 15.9% in the past month.Economic: 52% see legalization as economically beneficial, 17% disagree, and 29% see no impact.Criminal justice: 42% believe legalization makes the criminal justice system fairer, 18% see a negative impact, and 40% see no change.Drug use: 27% think legalization reduces the use of drugs like heroin, while 29% believe it increases it, and 42% see no effect.Community safety: 21% say it increases safety, 34% disagree, and 44% see no impact.Support for reduced penalties: Two-thirds of adults favor releasing those jailed for marijuana only, and 61% support expunging these offenses from criminal records.State legalization status: As of March 2024, 24 states and the District of Columbia have legalized marijuana for both medical and recreational use.This research highlights the complex and evolving relationship between American society and marijuana as legal and societal perceptions continue to change.","90% of Americans believe marijuana should be legal in some form. Only 11% believe it should not be legal at all. Support is lowest among those 75 and older, with only 31% backing legalization for both medical and recreational use. 42% of Republicans support full legalization, versus 72% of Democrats.","https://static.toiimg.com/thumb/msid-109274837,imgsize-1793461,width-400,resizemode-4/109274837.jpg"
Not keen on Biden or Trump? Vote for 'literally anybody else',https://timesofindia.indiatimes.com/world/us/not-keen-on-biden-or-trump-vote-for-literally-anybody-else/articleshow/109269961.cms,"'I'm voting for this guy'

DALLAS: ""Literally, nice to meet you,"" says the one presidential hopeful who many voters might feel sums up their feelings about American politics this election year.""My name is 'Literally Anybody Else' , and I'm running for president of the United States,"" explains the 35-year-old teacher from Texas.The wannabe politician formerly known as Dustin Ebey has legally changed his name to express his frustration over the 2024 White House rematch between elderly foes Joe Biden and Donald Trump.It is an eye-catching stunt that presents a lot of bureaucratic challenges, but he does have serious issues to raise -- explaining that he and his wife can't afford to buy a home on their teacher's salaries.""As it stands right now, my generation and younger, we struggle with finding housing. We struggle with these basic things that 20, 30 years ago weren't really a concern,"" he told AFP while on the campaign trial.""When I looked at American politics, I didn't feel like it was an accurate representation of not just me as an individual, but as America as a whole.""You cannot tell me that those two are the best that we can do.""Ebey, a middle-school math teacher, has policies on education, crime, health care and tax, but says he was really looking for a way to show the need ""to hit reset on American politics.""So he legally changed his name in court, and is collecting signatures in a longshot bid to get himself on the ballot.Last weekend, he arrived at a park in downtown Dallas, set up his table and diligently arranged pens and paper to gather signatures.Wearing a T-shirt promoting his campaign, he brandished his driver's licence to prove his name change is for real.Some people eye him with curiosity, others laugh and take photos. He tries to address them, though he's not always lucky.Once in a while, he converts an instant fan.""He's just a voice to say 'Yeah! We want anyone else besides these two.' That's why I'm voting for this guy,"" said Brandon Rios, 28, who works in the financial sector.""Anybody could get up there and do a better job than Donald Trump or Biden at this point. That's my take.""Vincent James, 68, retired, was more downbeat, saying ""I appreciate what he's doing but I don't think it's going be very effective.""In Texas, it takes more than 113,000 signatures from voters who have not taken part in party primaries to add a candidate to the presidential ballot.If he doesn't make the cut in Texas or elsewhere, it won't be for lack of trying. And there is a Plan B.Many US states let voters write the name of the person they want to elect onto the paper ballot.Then, conceivably, it is on to victory, the inauguration, and life in the White House.","Dustin Ebey legally changed his name to express his frustration over the 2024 White House rematch between Donald Trump and Joe Biden. The 35-year-old teacher from Texas is collecting signatures in a longshot bid to get himself on the ballot. In Texas, it takes more than 113,000 signatures from voters who have not taken part in party primaries.","https://static.toiimg.com/thumb/msid-109270037,imgsize-1077634,width-400,resizemode-4/109270037.jpg"
