Article Title,Article Link,Article Text,Article Summary,Article Image
Indian-origin couple takes shelter amid Sydney stabbing spree; six lives lost in shopping center tragedy,https://timesofindia.indiatimes.com/world/rest-of-world/indian-origin-couple-takes-shelter-amid-sydney-stabbing-spree-six-lives-lost-in-shopping-center-tragedy/articleshow/109275814.cms,"(With inputs from agencies)

NEW DELHI: Amidst a horrifying stabbing spree that killed six people at a bustling shopping center in Sydney, an Indian-origin couple took refuge in a backroom, fortifying themselves with cardboard boxes alongside numerous others.Shoi Ghoshal , a resident of Sydney, recounted her and her husband Debashis Chakrabarty 's experience at the Westfield shopping center in Bondi Junction as the violence erupted, PTI reported citing BBC.Ghoshal, aged 36, described the moment they realized something was amiss while inside a store. ""We went into a backroom, a storeroom, and used boxes to barricade ourselves in,"" she explained, mentioning there were approximately 20 to 25 individuals seeking shelter.During their ordeal, Ghoshal recalled the distress of an elderly woman crying for her husband outside. Despite the chaos, the group managed to contact the authorities, who instructed them to remain calm and stay put.After being evacuated through the mall's emergency exit, they were met with a scene of police activity. Ghoshal expressed gratitude for their safety and extended condolences to those affected by the tragedy.Police confirmed the deaths of four women and one man at the scene, with another woman succumbing to her injuries in hospital. Eight individuals, including a nine-month-old infant undergoing surgery, are receiving treatment for injuries sustained in the attack.Authorities identified the suspect as a 40-year-old man, though formal identification is pending, and motives remain unclear.The assailant initially entered the shopping center around 3:10 PM local time before leaving briefly and returning to carry out the attacks, according to reports.Authorities believe the suspect acted alone and assured the public that there is no ongoing threat.An eyewitness described the police officer shooting the attacker to state broadcaster ABC.""If she did not shoot him, he would have kept going, he was on the rampage,"" said the man, who did not give his name. ""She went over and was giving him CPR. He had a nice big blade on him. He looked like he was on a killing spree.""A senior female officer confronted the suspect and fatally shot him after he lunged at her, earning praise from Prime Minister Anthony Albanese as a hero.Prime Minister Anthony Albanese said there was no indication yet of the man's motive. ""This was a horrific act of violence, indiscriminately targeting innocent people going about an ordinary Saturday doing their shopping,"" he told a press conference.""Tonight the first thoughts of all Australians are with the victims of these terrible acts.""","Indian-origin couple took refuge in a backroom, fortifying themselves with cardboard boxes. Shoi Ghoshal recalled the distress of an elderly woman crying for her husband outside. Despite the chaos, the group managed to contact the authorities, who instructed them to remain calm and stay put.","https://static.toiimg.com/thumb/msid-109275967,imgsize-75182,width-400,resizemode-4/109275967.jpg"
War in Middle East: 5 ways in which Iran could 'punish' Israel,https://timesofindia.indiatimes.com/world/middle-east/war-in-middle-east-5-ways-in-which-iran-could-punish-israel/articleshow/109274571.cms,"Here is how Iran could 'punish' Israel

Missile and drone strikes:

Attacks on Israeli or US interests abroad:

Proxy warfare:

Cyber attacks:

Inciting uprisings:

US drops head to Middle East

(With inputs from agencies)

NEW DELHI: After an airstrike on its Damascus consulate, which resulted in the deaths of 16 people including a senior Quds Force commander, Iran has vowed retaliation against Israel , the alleged perpetrator. As tensions rise, the nature of Iran's response could significantly influence regional stability.Israel did not claim responsibility for the airstrike on April 1.But Iran's supreme leader, Ayatollah Ali Khamenei, said Israel ""must be punished and shall be"" for an operation he said was equivalent to an attack on Iranian soil.Meanwhile, during a press briefing on Friday, US President Joe Biden expressed his expectation of an imminent attack by Iran on Israel, cautioning Tehran against such actions. Responding to journalists' inquiries about his stance on Iran, Biden's message was concise yet firm. ""Don't,"" he advised Tehran, signaling a stern warning.Highlighting the United States' unwavering support for Israel, Biden reaffirmed the commitment to its defense. ""We are devoted to the defense of Israel. We will support Israel. We will help defend Israel and Iran will not succeed,"" he asserted. This statement emphasizes the strong alliance between the United States and Israel and the US government's readiness to support Israel in the face of potential threats.In response to the volatile situation, several countries have issued travel advisories. Nations such as India, France, Poland, and Russia have cautioned their citizens against traveling to the region. Further emphasizing the seriousness of the situation, Germany urged its citizens on Friday to depart from Iran, indicating growing international concerns over safety in the area.According to reports, an individual with insights from the Iranian leadership revealed that although discussions about a potential attack are ongoing, a definitive decision has yet to be made.Utilizing its arsenal, Iran could launch missile or armed drone strikes against Israeli military sites or infrastructure. This approach would be a direct and visible form of retaliation but would also significantly raise the stakes, potentially drawing regional and international responses.Iran might target Israeli or even US diplomatic missions outside the region. This method would risk involving third countries and escalate tensions on an international scale.Iran might escalate its indirect conflict against Israel by activating its network of allied militant groups across the region. This includes Hezbollah in Lebanon, various militias in Syria, and the Houthi rebels in Yemen. These groups could increase their attacks against Israeli interests, offering Iran plausible deniability and minimizing direct engagement.Iran has increasingly invested in its cyber capabilities. It could choose to disrupt Israeli critical infrastructure through cyber means, which could be seen as a less bloody form of retaliation but equally disruptive.Iran could leverage its influence to incite uprisings against Israeli control in Palestinian territories, hoping to destabilize internal Israeli security dynamics without direct military engagement.The United States is sending additional assets to the region to enhance regional deterrence efforts and increase force protection for US forces, according to a US defence official in Washington. The US already maintains a significant military presence in the Middle East and provides substantial military assistance to Israel.Following Iran's threats of retaliation, Israel has strengthened its air defences and suspended leave for combat units. US President Joe Biden dispatched General Michael Kurilla, head of US Central Command, to Israel for discussions. After meeting with Kurilla on Friday, Defence Minister Yoav Gallant emphasized the strong bond between Israel and the United States.""Our enemies think that they can pull apart Israel and the United States, but the opposite is true -- they are bringing us together and strengthening our ties,"" Gallant said.","Iran's supreme leader, Ayatollah Ali Khamenei, said Israel ""must be punished and shall be"" for an operation he said was equivalent to an attack on Iranian soil. Iran could launch missile or armed drone strikes against Israeli military sites or infrastructure. It could also incite uprisings against Israeli control in Palestinian territories.","https://static.toiimg.com/thumb/msid-109274672,imgsize-167446,width-400,resizemode-4/109274672.jpg"
UK foreign office adds Pakistan to its list of countries 'too dangerous to travel',https://timesofindia.indiatimes.com/world/pakistan/uk-foreign-office-adds-pakistan-to-its-list-of-countries-too-dangerous-to-travel/articleshow/109252405.cms,"ISLAMABAD: The Foreign, Commonwealth & Development Office ( FCDO ) of the United Kingdom has recently added Pakistan to its list of countries that it states are ""too dangerous"" for UK citizens to travel, reported Geo News.In their latest report, the FCDO alerted that the organisation has updated the list and added eight more countries.According to the latest FCDO alert, the total number of banned destinations is 24, Geo News reported.The FCDO's alert covers a range of concerns that pose a threat to visitor safety, including crime, war, terrorism, disease, weather conditions and natural disasters, Geo News reported, citing the Manchester Evening News.Moreover, the newly added countries are those involved in conflicts, including Russia, Ukraine, Israel, Iran, Sudan, Lebanon, Belarus, and the Palestinian territories.Meanwhile, the blacklisted countries include, Afghanistan, Burkina Faso, the Central African Republic, Chad, Haiti, Iraq, Israel, Lebanon, Libya, Mali, Niger, North Korea , Somalia, Somaliland, South Sudan, Syria, Venezuela and Yemen.Additionally, the Foreign Office has also issued a red list, according to Geo News.The countries included in the red list represent those regions where travel should be avoided ""unless absolutely essential.""""If you're planning to travel somewhere from the UK, remember not to visit the blacklisted countries or countries on the red list,"" it added.In 2023, Pakistan witnessed 1,524 violence-related fatalities and 1,463 injuries from 789 terror attacks and counter-terror operations, including nearly 1,000 fatalities among civilians and security forces personnel, reported Dawn.Moreover, overall fatalities, including those of outlaws, marked a record six-year high, exceeding the 2018 level and the highest since 2017.Reportedly, the country saw a surge in violence for the third consecutive year with an uptick recorded each year beginning from 2021.","The Foreign, Commonwealth & Development Office ( FCDO ) of the United Kingdom has recently added Pakistan to its list of countries that it states are ""too dangerous"" for UK citizens to travel. The total number of banned destinations is 24, including Russia, Ukraine, Israel, Iran, Sudan, Lebanon, Belarus, and Palestinian territories.","https://static.toiimg.com/thumb/msid-109252405,imgsize-11308,width-400,resizemode-4/109252405.jpg"
US top diplomat for East Asia to visit China amid tensions in South China Sea,https://timesofindia.indiatimes.com/world/us/us-top-diplomat-for-east-asia-to-visit-china-amid-tensions-in-south-china-sea/articleshow/109287230.cms,"WASHINGTON: US Assistant State Secretary for East Asian and Pacific Affairs Daniel J. Kritenbrink is set to begin his visit to China today (Sunday) to meet Chinese officials as part of ongoing efforts to maintain open lines of communication between the two countries.The US official, Kritenbrink, will be on his visit to China from April 14 to 16.""Assistant Secretary of State for East Asian and Pacific Affairs Daniel J.Kritenbrink will travel to the People's Republic of China on April 14-16,"" the US State Department said in an official release.Kritenbrink will be joined by National Security Council Senior Director for China and Taiwan Affairs Sarah Beran, and the two will meet with the Chinese officials.""Assistant Secretary Kritenbrink will be joined by National Security Council Senior Director for China and Taiwan Affairs Sarah Beran. The two will meet with PRC officials as part of ongoing efforts to maintain open lines of communication and to responsibly manage competition,"" the statement added.As reported on Saturday, amid growing tensions in the South China Sea between Beijing and Manila, the presidents of the United States, Japan, and the Philippines formed an unprecedented level of collaboration to counter China, according to Al Jazeera.While US President Joe Biden and Japan's Prime Minister Fumio Kishida have stressed the security aspects of their cooperation, Philippine President Ferdinand Marcos Jr has highlighted its potential economic rewards, touting the partnership with promised investments of some USD 100bn as a friendship with benefits.Last week, US President Joe Biden and his Chinese counterpart Xi Jinping held a telephonic conversation, the White House confirmed.This comes amid increasing tensions between the two countries on a range of thorny issues, from trade to tech to investment.According to the White House statement, the two leaders held a candid and constructive discussion on a range of bilateral, regional, and global issues, including areas of cooperation and areas of difference.President Biden further emphasised the importance of maintaining peace and stability across the Taiwan Strait and the rule of law and freedom of navigation in the South China Sea.",US Assistant State Secretary for East Asian and Pacific Affairs Daniel J. Kritenbrink will be on his visit to China from April 14 to 16. The two will meet with PRC officials as part of ongoing efforts to maintain open lines of communication and to responsibly manage competition.,"https://static.toiimg.com/thumb/msid-109287307,imgsize-1812906,width-400,resizemode-4/109287307.jpg"
US forces helped Israel down 'nearly all' drones and missiles from Iran: Biden,https://timesofindia.indiatimes.com/world/us/us-forces-helped-israel-down-nearly-all-drones-and-missiles-from-iran-biden/articleshow/109281443.cms,"NEW DELHI: US President Joe Biden on Sunday said that while condemning the Iranian attack on Israel said that US forces helped Israel in destroying almost all of the drones and missiles fired by Iran on Saturday.""US forces helped Israel down 'nearly all' drones and missiles from Iran,"" the US President said in a statement.Biden also said that he will also convene a meeting of the G7 (referring to the group of seven major economies) to 'coordinate a diplomatic response.'""Tomorrow, I will convene my fellow G7 leaders to coordinate a united diplomatic response to Iran's brazen attack,"" Biden said.Along with condemning Iran's threats on Israel, Biden said he had a conversation with Israeli Prime Minister Benjamin Netanyahu in which he reiterated America's ""ironclad commitment"" to Israel's security.Iran on Saturday launched an airborne attack toward Israel leading to a major escalation of the long-running conflict between the two countries.""Iran launched UAVs from its territory towards the territory of the state of Israel,"" Israel's military spokesman Daniel Hagari said in a televised statement.Earlier on Saturday Israel warned that Iran would suffer the ""consequences for choosing to escalate the situation any further"" as fears grew of wider conflict more than six months into Israel's war against Hamas militants in Gaza.(With inputs from agencies)","US President Joe Biden on Sunday said that US forces helped Israel in destroying almost all of the drones and missiles fired by Iran on Saturday. Biden said he had a conversation with Israeli Prime Minister Benjamin Netanyahu in which he reiterated America's ""ironclad commitment"" to Israel's security.","https://static.toiimg.com/thumb/msid-109281437,imgsize-1402715,width-400,resizemode-4/109281437.jpg"
'Shift in the wind: Major change in Americans’ political leanings ahead of 2024 presidential elections',https://timesofindia.indiatimes.com/world/us/shift-in-the-wind-major-change-in-americans-political-leanings-ahead-of-2024-presidential-elections/articleshow/109274835.cms,"A new survey from the Pew Research Center shows a notable shift in voter party identification as the United States heads into the 2024 presidential election, highlighting one of the most evenly split electorates in recent decades.According to the Pew analysis, the American political landscape has seen significant changes since 1996. In 1994, 51% of Americans identified with the Republican Party, with 47% siding with the Democrats.This balance shifted by 2020, where Democrats held a 5% lead over Republicans. However, the latest 2023 data indicates a nearly balanced field, with 49% of voters identifying as Democrats or leaning Democratic and 48% as Republicans or leaning Republican.The study also revealed demographic shifts . Around 33% of respondents in 2023 identified as conservative or moderate, compared to 23% who identified as liberal Democrats or leaning liberal. Despite maintaining dominance among Hispanic, Black, and Asian voters, Democratic support among non-Hispanic White voters has declined from 77% in 1996 to 56% in 2023. Meanwhile, Republican support among Hispanic voters has notably increased, tripling from 3% to 9% over the past two decades, a Fox News report said.Polls also indicate that Democratic support among minority voters is decreasing. A recent Gallup poll highlighted that 19% of Black adults now identify as lean Republican or Republican, the lowest percentage recorded by Gallup since 1999, while 66% identify as Democrats or lean Democratic.The shift extends to age demographics as well, with Democrats predominantly preferred by younger voters and Republicans more favored by older voters. Geographically, rural voters have shown increased support for the GOP, with the party holding a 25-point advantage over Democrats, up significantly from an even split in 2008.This evolving voter landscape sets the stage for a competitive rematch between President Biden and former President Donald Trump in November. While Biden secured a win in the 2020 election, the shifting political affiliations reflected in Pew's data suggest a potentially different outcome in the upcoming election.","In 1994, 51% of Americans identified with the Republican Party, with 47% siding with the Democrats. This balance shifted by 2020, where Democrats held a 5% lead over Republicans. The latest 2023 data indicates a nearly balanced field, with 49% of voters identifying as Democrats or leaning Democratic and 48% as Republicans.","https://static.toiimg.com/thumb/msid-109274843,imgsize-41344,width-400,resizemode-4/109274843.jpg"
Trump 'wants to take America back to 1800s' on abortion: Vice President Kamala Harris,https://timesofindia.indiatimes.com/world/us/trump-wants-to-take-america-back-to-1800s-on-abortion-vice-president-kamala-harris/articleshow/109266144.cms,"TUCSON: Democrats came out swinging at Donald Trump on the divisive issue of abortion on Friday, blaming him for unpopular restrictions they said are turning back the clock on women's rights ahead of November's presidential election .Days after Arizona became the latest state to declare almost all abortions illegal, Vice President Kamala Harris told a rally the populist former president was the architect of the ban, and warned worse was to come if he wins the White House.""Here's what a second Trump term looks like: More bans, more suffering and less freedom,"" Harris told supporters in Tucson.""Just like he did in Arizona, he basically wants to take America back to the 1800s.""But we are not going to let that happen because here's the deal: This is 2024, not the 1800s. And we're not going back.""Harris was in the battleground southwestern state just days after its conservative supreme court rolled back reproductive rights to the Civil War era, saying an 1864 ban on abortion was valid.The ruling, which rendered almost all pregnancy terminations illegal with no exceptions for rape or incest, made Arizona the latest state to severely limit the procedure.It came after the US Supreme Court -- with a conservative majority thanks to three Trump appointments -- in 2022 overturned Roe v Wade , the decades-old federal guarantee of abortion rights.While state-level bans are popular with the evangelical wing of the Republican Party and with some of their elected representatives, a majority of the electorate disapproves and has voted to enshrine rights even in conservative states like Kansas.Harris's speech was part of a Democrat strategy to pin the bans on Trump, as they seek to drive support for his November opponent Joe Biden.In the wake of the Arizona court ruling this week, the party is splashing a huge sum of money on an advertising campaign in the must-win state -- aimed at key Democratic target groups: young people, women and Latino voters.They hope that this will help drive turnout and support for Biden, even as many polls show the 81-year-old trailing his populist predecessor.""Overturning Roe was just the opening act of a larger strategy to take women's rights and freedoms,"" said Harris.""Donald Trump hand-picked three members of the United States Supreme Court because he intended for them to overturn Roe, and as he intended they did.""And now because of Donald Trump, more than 20 states in our nation have bans.""Donald Trump is the architect of this health care crisis.""Trump is on the back foot over the issue, stuck between crowing about his role in removing the nationwide right to abortion and urging states not to implement the kind of bans that are the obvious natural result.On Friday he again proudly boasted of his achievement, and insisted state-level laws were working.""We don't need it any longer because we broke Roe v Wade,"" he told reporters when asked if he would sign a national ban on abortion.""We gave it back to the states and...(it's) working the way it's supposed to.""But writing on his website earlier in the day, he urged Arizona to change its 160-year-old law.""The Governor and the Arizona Legislature must use HEART, COMMON SENSE, and ACT IMMEDIATELY, to remedy what has happened,"" he wrote.""Remember, it is now up to the States and the Good Will of those that represent THE PEOPLE. We must ideally have the three Exceptions for Rape, Incest, and Life of the Mother.""The message, which gave no indication of his preferred time limit on abortion, repeated untrue claims that his Democratic opponents support the execution of babies after birth.",Kamala Harris says Donald Trump wants to take America back to the 1800s. She was in Arizona days after its conservative supreme court rolled back reproductive rights. The ruling rendered almost all pregnancy terminations illegal with no exceptions for rape or incest. It came after the US Supreme Court -- with a conservative majority -- in 2022 overturned Roe v Wade.,"https://static.toiimg.com/thumb/msid-109266355,imgsize-1295360,width-400,resizemode-4/109266355.jpg"
"Militants block highway in Balochistan, kill 11",https://timesofindia.indiatimes.com/world/pakistan/militants-block-highway-in-balochistan-kill-11/articleshow/109280792.cms,"ISLAMABAD: Separatist militants gunned down at least 11 people after setting up a blockade along the national highway leading to Iran in Pakistan 's Nushki district of Balochistan province, police officers said Saturday.A dozen gunmen intercepted a bus traveling on the highway from Quetta to Taftan, abducted nine labourers from Punjab province, and examined their identification cards before whisking them away to nearby mountains.The militants executed the hostages at close range, said Nushki police chief Ilahi Bakhsh.Police and paramilitary personnel found the bodies under a bridge, about 3.5km from the highway. ""Militants had blocked the highway leading to Taftan, bordering Iran, at midnight on April 13 in Sultan Charai area near Nushki city,"" Bakhsh said.The militants also fired at a car attempting to breach their blockade, killing two locals, including the brother of a provincial legislator.PM Shehbaz Sharif condemned the attacks, expressing his condolences to the victims' families and vowing to punish the perpetrators and their accomplices.","A dozen gunmen intercepted a bus traveling on the highway from Quetta to Taftan. They abducted nine labourers from Punjab province and whisked them away to nearby mountains. The militants executed the hostages at close range, said Nushki police chief Ilahi Bakhsh.","https://static.toiimg.com/thumb/msid-109280825,imgsize-1230172,width-400,resizemode-4/109280825.jpg"
TTP ‘Broken Switch’ terror outfit behind deadly attack on Chinese in Pakistan?,https://timesofindia.indiatimes.com/world/pakistan/ttp-broken-switch-terror-outfit-behind-deadly-attack-on-chinese-in-pakistan/articleshow/109274823.cms,"A recent series of deadly attacks targeting Chinese nationals working in Pakistan has been attributed to a Taliban-affiliated terror cell , according to Pakistan police . The incidents have significantly strained relations between China and Pakistan, prompting urgent investigations and calls for enhanced security measures for foreign workers .Pakistan's police have uncovered that the attacks were orchestrated by a Taliban-affiliated group known as the "" Broken Switch "" terror cell.This cell has reportedly been active in the region and is responsible for planning and executing several assaults on projects involving Chinese nationals. The revelation underscores the ongoing security challenges in the region, particularly concerning projects associated with the China-Pakistan Economic Corridor (CPEC), a South China Morning Post report said.The attacks have raised serious concerns about the safety of Chinese workers in Pakistan, who are crucial to several large-scale infrastructure projects under the CPEC initiative. In response to the violence, Chinese officials have urged Pakistan to take stronger measures to ensure the security of their nationals. ""The safety of Chinese citizens employed in Pakistan is our top priority, and we expect the highest level of security measures from our Pakistani counterparts,"" a Chinese official stated.In the wake of these events, both Pakistani and Chinese authorities are discussing the implementation of stricter security protocols to protect foreign workers from potential threats. The focus is on intelligence sharing, the fortification of project sites, and the deployment of additional security forces to sensitive areas. These steps are seen as vital for not only protecting workers but also for ensuring the continuation of mutual economic projects that benefit both nations.The ongoing cooperation between China and Pakistan is crucial for the success of the CPEC, making the effective response to such threats a priority for maintaining strong bilateral relations and ensuring the safety and success of their joint initiatives.","A series of deadly attacks targeting Chinese nationals working in Pakistan has been attributed to a Taliban-affiliated terror cell. The incidents have significantly strained relations between China and Pakistan, prompting urgent investigations and calls for enhanced security measures for foreign workers. The attacks have raised serious concerns about the safety of Chinese workers in Pakistan.","https://static.toiimg.com/thumb/msid-109274811,imgsize-60494,width-400,resizemode-4/109274811.jpg"
19 killed in two days of Eid festivities in Pakistan's Khyber Pakhtunkhwa province,https://timesofindia.indiatimes.com/world/pakistan/19-killed-in-two-days-of-eid-festivities-in-pakistans-khyber-pakhtunkhwa-province/articleshow/109274332.cms,"PESHAWAR : The first two days of Eid festivities claimed 19 lives in different incidents in northwestern Pakistan 's Khyber Pakhtunkhwa province , a rescue official said on Saturday.As many as 326 traffic accidents, 187 fire incidents, 10 drownings and two wall collapse incidents were reported from scenic and tourist spots, including Naran, Kaghan, Swat, and Galyat areas, due to the huge rush during the festivities, a spokesman for Rescue 1122 said.In all, 1,499 people were provided emergency medical cover and many were moved to hospitals.At least 15 people celebrating Eid drowned when their boat capsized in the Indus River in Khyber Pakhtunkhwa province on Thursday, authorities said.The officials said they rescued 11 people alive and the search for the missing three was underway.","At least 15 people celebrating Eid drowned when their boat capsized in the Indus River in Khyber Pakhtunkhwa province on Thursday. 326 traffic accidents, 187 fire incidents, 10 drownings and two wall collapse incidents were reported from scenic and tourist spots.","https://static.toiimg.com/thumb/msid-109274347,imgsize-35170,width-400,resizemode-4/109274347.jpg"
"Two Pakistan soldiers, wanted terrorist killed in encounter in Khyber Pakhtunkhwa province",https://timesofindia.indiatimes.com/world/pakistan/two-pakistan-soldiers-wanted-terrorist-killed-in-encounter-in-khyber-pakhtunkhwa-province/articleshow/109269612.cms,"NEW DELHI: Two soldiers from the Pakistan Army were killed on Saturday during an intelligence-based operation in restive Khyber Pakhtunkhwa province . The mission, carried out in Buner district, led to the killing of a wanted terrorist named Saleem , also known as ' Rabbani '.The operation, based on intelligence reports, resulted in the elimination of Rabbani, who had a bounty of Rs 5 million on his head, for his involvement in various terrorist activities, extortion, and target killings.Additionally, two other militants were injured in the exchange of fire. The Inter-Services Public Relations (ISPR) confirmed the incident and highlighted the determination of the security forces to combat terrorism.The statement mentioned that Pakistan has experienced a rise in terrorist incidents, with KP and Balochistan being the most affected regions. These areas accounted for a significant percentage of terrorist attacks and security operations in the first quarter of 2024.","Two soldiers from the Pakistan Army were killed on Saturday during an intelligence-based operation in restive Khyber Pakhtunkhwa province. The mission, carried out in Buner district, led to the killing of a wanted terrorist named Saleem, also known as'Rabbani '.","https://static.toiimg.com/thumb/msid-109269831,imgsize-497891,width-400,resizemode-4/109269831.jpg"
Pakistani police search for gunmen who abducted bus passengers and killed 10 in the southwest,https://timesofindia.indiatimes.com/world/pakistan/pakistani-police-search-for-gunmen-who-abducted-bus-passengers-and-killed-10-in-the-southwest/articleshow/109268681.cms,"NEW DELHI: The Pakistan police have launched a search after gunmen abducted eight people from a bus on a highway in the country's southwest.Pakistani police are searching for gunmen who killed eight people after abducting them from a bus on a highway in the country's southwest, a police official said Saturday. Earlier, the same attackers killed two people and wounded six in another car they forced to stop.According to the police official, the abduction took place on Friday in Baluchistan province, which has long been the scene of an insurgency by separatists fighting for independence.Deputy Commissioner Habibullah Mosakhail said the gunmen set up a blockade, then stopped the bus and went through the passengers' ID cards. They took eight people with them, all from the eastern Punjab province, fleeing into the mountains, he said.Police later recovered eight bodies under a bridge about 5 kilometers (3 miles) from the highway. Earlier on Friday, the same gunmen had opened fire at a vehicle that failed to stop for their blockade, killing two and wounding six.A search for the perpetrators was underway, Mosakhail said. The bus was heading from the provincial capital of Quetta to Taftan, a town bordering Iran.Pakistani Prime Minister Shehbaz Sharif condemned the attack, expressing his ""deep sorrow and regret over this shocking incident."" He offered his condolences to the families of the victims and said he stood by them in their hour of grief, according to a statement from his office.""The perpetrators of this incident of terrorism and their facilitators will be punished,"" Sharif said.Abductions are rare in Baluchistan, where militants usually target police forces and soldiers or infrastructure.There was no immediate claim of responsibility for the killings. Police said there was no ransom demand and no indication of a motive for the attacks.Although the government says it has quelled the insurgency, violence in the province has persisted.","Pakistani police are searching for gunmen who killed eight people after abducting them from a bus. The same attackers killed two people and wounded six in another car they forced to stop. The abduction took place on Friday in Baluchistan province, which has long been the scene of an insurgency by separatists fighting for independence.","https://static.toiimg.com/thumb/msid-109269032,imgsize-67938,width-400,resizemode-4/109269032.jpg"
3 children killed in landmine blast in Pakistan's restive Khyber Pakhtunkhwa province,https://timesofindia.indiatimes.com/world/pakistan/3-children-killed-in-landmine-blast-in-pakistans-restive-khyber-pakhtunkhwa-province/articleshow/109268636.cms,"PESHAWAR : At least three children were killed on the spot and one injured in a landmine explosion in Pakistan 's restive Khyber Pakhtunkhwa province on Friday, police said. The tragic incident occurred in Wanna town of the tribal South Waziristan district on the third day of Eid.The children were on their way to watch a volleyball match between two local teams in the Mandokai area when one of them stepped on a landmine triggering a huge blast, a district police officer said.Three children died on the spot and one was critically injured. The injured child was provided immediate treatment at a local hospital before being shifted to a district hospital in Dera Ismail Khan.It was not immediately clear who planted the landmines in the area. However, South Waziristan is a hotbed for militants.",The children were on their way to watch a volleyball match when one of them stepped on a landmine triggering a huge blast. Three children died on the spot and one was critically injured. It was not immediately clear who planted the landmines in the area.,"https://static.toiimg.com/thumb/msid-47529300,imgsize-110164,width-400,resizemode-4/47529300.jpg"
"Pakistan: Gunmen abduct, kill 9 bus passengers after checking ID cards",https://timesofindia.indiatimes.com/world/pakistan/pakistan-gunmen-abduct-kill-9-bus-passengers-after-checking-id-cards/articleshow/109268346.cms,"with input from agency)

NEW DELHI: Nine individuals from Punjab were shot dead by unidentified gunmen after being abducted from a passenger bus in Noshki, according to several reports.Another attack on a different vehicle resulted in the death of one person and injuries to four others. Deputy Commissioner Habibullah Musakhel stated that a group of around 10-12 armed individuals blocked the Quetta-Taftan Highway N-40 near Noshki, seizing nine passengers from a bus.The gunmen stopped a bus heading towards Taftan, checked passengers' identification cards, and then abducted and later killed them. The bodies of the abducted passengers were discovered under a nearby bridge, with uncertainties regarding their belongings.The victims were identified as residents of Punjab province by Noshki Station House Officer Asad Mengal. In a separate incident on the same highway, a car was fired upon when it failed to stop, resulting in one fatality and four injuries.The vehicle overturned, leading to the casualties, as per Dawn. It was noted that one of the passengers in the car was the brother of Provincial Assembly member Ghulam Dastgir Badini.The attacks were confirmed to have taken place at the same blockade by Dawn.com's correspondent. Prime Minister Shehbaz Sharif strongly denounced the violence and demanded a detailed report on the incident, expressing condolences to the affected families.He assured that the culprits and their associates would face consequences, emphasizing the commitment to eradicate terrorism.Chief minister Balochistan Mir Sarfraz Bugti also expressed deep sorrow over the tragic event, vowing to combat terrorism with firm measures and thwart their malicious intentions. The government remains resolute in its stance against terrorism.",Nine individuals from Punjab were shot dead by unidentified gunmen after being abducted from a passenger bus in Noshki. Another attack on a different vehicle resulted in the death of one person and injuries to four others. Prime Minister Shehbaz Sharif strongly denounced the violence and demanded a detailed report.,"https://static.toiimg.com/thumb/msid-109268425,imgsize-23576,width-400,resizemode-4/109268425.jpg"
"Terrorists kill 11 in Pakistan, police search on for assailants",https://timesofindia.indiatimes.com/world/pakistan/terrorists-kill-11-in-pakistan-police-search-on-for-assailants/articleshow/109264793.cms,"NEW DELHI: Terrorists killed eleven people including nine passengers aboard a bus in Pakistan 's Balochistan province , as confirmed by officials on Saturday.The first incident took place when armed assailants intercepted a bus traveling on the highway in Noshki district on Friday. According to police reports, the militants forcibly abducted nine male passengers from Eastern Punjab at gunpoint from the vehicle.Deputy Commissioner Habibullah Mosakhail stated that the gunmen established a blockade, stopped the bus, and examined the passengers' identification cards. They abducted eight people, all from the eastern Punjab province, and fled into the mountains.Police discovered the victims' bodies approximately two kilometres (1.2 miles) away from the main road. According to senior local police officer Allah Bakhsh, who spoke to AFP, the individuals had been ""fired upon at point blank range"".The bodies were located in an area off the highway, indicating that the perpetrators had likely moved them from the original crime scene. Investigators are working to determine the motive behind this brutal act of violence and bring those responsible to justice.Mosakhail reported that a search operation was underway to apprehend the perpetrators.""Police and paramilitary forces started combing the area for the arrest of the attackers,"" said senior Naushki district administration official to AFP.The bus was traveling from Quetta, the provincial capital, to Taftan, a town near the Iranian border.There was no immediate claim of responsibility for the killings, and police stated that there was no ransom demand or indication of a motive for the attacks.","The first incident took place when armed assailants intercepted a bus traveling on the highway in Noshki district on Friday. According to police reports, the militants forcibly abducted nine male passengers from Eastern Punjab at gunpoint from the vehicle. The bodies were located in an area off the highway, indicating that the perpetrators had likely moved them from the original crime scene.","https://static.toiimg.com/thumb/msid-109264897,imgsize-681357,width-400,resizemode-4/109264897.jpg"
